,MovieID,Rating,Title,Genres
3212,3771,3.3973509933774833,The Golden Voyage of Sinbad (1974),Action|Adventure
685,808,3.395348837209302,Alaska (1996),Adventure|Children's
3175,3731,3.395348837209302,Cutter's Way (1981),Drama|Thriller
2146,2539,3.3944805194805197,Analyze This (1999),Comedy
82,86,3.3940677966101696,White Squall (1996),Adventure|Drama
2660,3110,3.393939393939394,Country (1984),Drama
3279,3845,3.392857142857143,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),Drama
3046,3586,3.392857142857143,The Idolmaker (1980),Drama
128,144,3.392609699769053,The Brothers McMullen (1995),Comedy
324,350,3.392233009708738,The Client (1994),Drama|Mystery|Thriller
808,964,3.392156862745098,Angel and the Badman (1947),Western
205,224,3.3911917098445596,Don Juan DeMarco (1995),Comedy|Drama|Romance
2029,2414,3.390501319261214,Young Sherlock Holmes (1985),Action|Adventure|Mystery
2611,3055,3.3902439024390243,Felicia's Journey (1999),Thriller
2272,2689,3.3902439024390243,Get Bruce (1999),Documentary
1469,1785,3.388888888888889,King of New York (1990),Action|Crime
2268,2683,3.388423988842399,Austin Powers: The Spy Who Shagged Me (1999),Comedy
2623,3070,3.3878887070376433,The Adventures of Buckaroo Bonzai Across the 8th Dimension (1984),Adventure|Comedy|Sci-Fi
407,443,3.3870967741935485,The Endless Summer 2 (1994),Documentary
1451,1754,3.38659793814433,Fallen (1998),Action|Mystery|Thriller
727,875,3.3863636363636362,Nothing to Lose (1994),Drama
1749,2102,3.3857868020304567,Steamboat Willie (1940),Animation|Children's|Comedy|Musical
452,488,3.3846153846153846,M. Butterfly (1993),Drama
2687,3142,3.3846153846153846,U2: Rattle and Hum (1988),Documentary|Musical
3235,3796,3.3846153846153846,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller
802,958,3.3846153846153846,Lady of Burlesque (1943),Comedy|Mystery
3210,3769,3.3842105263157896,Thunderbolt and Lightfoot (1974),Action
506,543,3.3841642228739004,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
3264,3827,3.3828451882845187,Space Cowboys (2000),Action|Sci-Fi
2070,2457,3.382239382239382,Running Scared (1986),Action|Comedy
3189,3745,3.3813084112149534,Titan A.E. (2000),Adventure|Animation|Sci-Fi
1504,1840,3.38125,He Got Game (1998),Drama
995,1205,3.380952380952381,The Transformers: The Movie (1986),Action|Animation|Children's|Sci-Fi|Thriller|War
2411,2837,3.380952380952381,Bedrooms & Hallways (1998),Comedy|Romance
1582,1933,3.380952380952381,The Life of Émile Zola (1937),Drama
445,481,3.380952380952381,Kalifornia (1993),Drama|Thriller
459,495,3.380952380952381,In the Realm of the Senses (Ai no corrida) (1976),Drama
2039,2424,3.380668257756563,You've Got Mail (1998),Comedy|Romance
2768,3251,3.380434782608696,Agnes of God (1985),Drama|Mystery
1185,1413,3.38,The Whole Wide World (1996),Drama
2634,3082,3.379350348027842,The World Is Not Enough (1999),Action|Thriller
1578,1928,3.3793103448275863,Cimarron (1931),Western
2671,3122,3.3793103448275863,Santa Fe Trail (1940),Drama|Romance|Western
2807,3301,3.3787375415282392,The Whole Nine Yards (2000),Comedy|Crime
667,781,3.378640776699029,Stealing Beauty (1996),Drama
3034,3571,3.377952755905512,Time Code (2000),Drama
825,988,3.3768115942028984,Grace of My Heart (1996),Comedy|Drama
303,329,3.3767676767676766,Star Trek: Generations (1994),Action|Adventure|Sci-Fi
2563,3005,3.3765625,The Bone Collector (1999),Thriller
1811,2165,3.376146788990826,Your Friends and Neighbors (1998),Drama
2323,2743,3.375,Native Son (1986),Drama
2572,3015,3.375,Coma (1978),Thriller
1209,1444,3.375,Guantanamera (1994),Comedy
3130,3684,3.374301675977654,The Fabulous Baker Boys (1989),Drama|Romance
3229,3790,3.372549019607843,Groove (2000),Drama
1961,2345,3.372093023255814,Desert Bloom (1986),Drama
2858,3367,3.372093023255814,The Devil's Brigade (1968),War
3029,3566,3.3717105263157894,The Big Kahuna (2000),Comedy|Drama
1546,1892,3.371571072319202,A Perfect Murder (1998),Mystery|Thriller
2892,3412,3.3714285714285714,The Bear (1988),Adventure
2662,3112,3.3714285714285714,'Night Mother (1986),Drama
3072,3618,3.3712737127371275,Small Time Crooks (2000),Comedy
1530,1874,3.3703703703703702,Still Breathing (1997),Comedy|Romance
247,268,3.3703703703703702,Little Odessa (1994),Drama
2776,3259,3.369727047146402,Far and Away (1992),Drama|Romance
485,521,3.3675213675213675,Romeo Is Bleeding (1993),Crime|Thriller
2418,2846,3.3674698795180724,The Adventures of Milo and Otis (1986),Children's
1212,1447,3.36734693877551,Gridlock'd (1997),Crime
1791,2145,3.3665223665223665,Pretty in Pink (1986),Comedy|Drama|Romance
1897,2275,3.3661971830985915,Six-String Samurai (1998),Action|Adventure|Sci-Fi
1492,1824,3.3653846153846154,Homegrown (1998),Comedy|Thriller
2977,3506,3.3652694610778444,North Dallas Forty (1979),Comedy|Drama
336,362,3.3640167364016738,The Jungle Book (1994),Adventure|Children's|Romance
2106,2496,3.363888888888889,Blast from the Past (1999),Comedy|Romance
2054,2440,3.3617021276595747,Another Day in Paradise (1998),Drama
386,421,3.3617021276595747,Black Beauty (1994),Adventure|Children's
2248,2661,3.3617021276595747,It Came from Outer Space (1953),Sci-Fi
3350,3926,3.361111111111111,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
2456,2885,3.360655737704918,Guinevere (1999),Drama|Romance
1487,1814,3.36,A Price Above Rubies (1998),Drama
1319,1589,3.3597560975609757,Cop Land (1997),Crime|Drama|Mystery
2048,2433,3.3594771241830066,A Civil Action (1998),Drama
605,680,3.359375,Alphaville (1965),Sci-Fi
2690,3145,3.359073359073359,The Cradle Will Rock (1999),Drama
2315,2734,3.3583690987124464,The Mosquito Coast (1986),Drama
2067,2454,3.3583333333333334,The Fly (1958),Horror|Sci-Fi
1221,1459,3.357894736842105,Absolute Power (1997),Mystery|Thriller
832,997,3.357142857142857,Caught (1996),Drama|Thriller
1029,1241,3.357142857142857,Braindead (1992),Comedy|Horror
638,735,3.3564356435643563,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror
2158,2553,3.356164383561644,Village of the Damned (1960),Horror|Sci-Fi|Thriller
1670,2021,3.356147021546261,Dune (1984),Fantasy|Sci-Fi
1752,2105,3.3556701030927836,Tron (1982),Action|Adventure|Fantasy|Sci-Fi
1151,1375,3.353829557713053,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
3095,3644,3.3529411764705883,Dark Command (1940),Western
566,616,3.352517985611511,The Aristocats (1970),Animation|Children's
1225,1464,3.3517241379310345,Lost Highway (1997),Mystery
1340,1611,3.3516949152542375,My Own Private Idaho (1991),Drama
2747,3217,3.3516483516483517,A Star Is Born (1937),Drama
3197,3755,3.351431391905232,The Perfect Storm (2000),Action|Adventure|Thriller
3032,3569,3.3513513513513513,"Idiots, The (Idioterne) (1998)",Comedy|Drama
2339,2759,3.3511627906976744,Dick (1999),Comedy
2493,2926,3.350561797752809,Hairspray (1988),Comedy|Drama
2211,2622,3.3493975903614457,A Midsummer Night's Dream (1999),Comedy|Fantasy
21,22,3.3492063492063493,Copycat (1995),Crime|Drama|Thriller
676,799,3.3491124260355027,The Frighteners (1996),Comedy|Horror
966,1173,3.3484848484848486,The Cook the Thief His Wife & Her Lover (1989),Drama
2008,2393,3.34820322180917,Star Trek: Insurrection (1998),Action|Sci-Fi
2884,3402,3.347826086956522,Turtle Diary (1985),Drama
2984,3513,3.3476190476190477,Rules of Engagement (2000),Drama|Thriller
2735,3199,3.3472222222222223,Pal Joey (1957),Comedy|Musical|Romance
2989,3519,3.3467336683417086,Force 10 from Navarone (1978),Action|War
2089,2476,3.3466666666666667,Heartbreak Ridge (1986),Action|War
849,1015,3.3461538461538463,Homeward Bound: The Incredible Journey (1993),Adventure|Children's
458,494,3.3461538461538463,Executive Decision (1996),Action|Thriller
167,184,3.3461538461538463,Nadja (1994),Drama
1539,1884,3.3456375838926173,Fear and Loathing in Las Vegas (1998),Comedy|Drama
1672,2023,3.3449612403100777,The Godfather: Part III (1990),Action|Crime|Drama
1674,2025,3.3438914027149322,Lolita (1997),Drama|Romance
1119,1339,3.34375,Bram Stoker's Dracula (1992),Horror|Romance
1660,2011,3.3436960276338517,Back to the Future Part II (1989),Comedy|Sci-Fi
2116,2506,3.3435582822085887,The Other Sister (1999),Comedy|Drama|Romance
2232,2645,3.343137254901961,Dracula (1958),Horror
325,351,3.342412451361868,"Corrina, Corrina (1994)",Comedy|Drama|Romance
265,289,3.3417721518987342,Only You (1994),Comedy|Romance
2909,3430,3.340909090909091,Death Wish (1974),Action|Drama
1704,2057,3.340659340659341,The Incredible Journey (1963),Adventure|Children's
1371,1650,3.34,Washington Square (1997),Drama
2808,3302,3.339622641509434,Beautiful People (1999),Comedy
1751,2104,3.339622641509434,Tex (1982),Drama
2864,3375,3.3384615384615386,Destination Moon (1950),Sci-Fi
2906,3427,3.3378378378378377,Coogan's Bluff (1968),Crime
2495,2928,3.3376623376623376,The Razor's Edge (1984),Drama
17,18,3.337579617834395,Four Rooms (1995),Thriller
1348,1620,3.3367088607594937,Kiss the Girls (1997),Crime|Drama|Thriller
3237,3798,3.3347732181425487,What Lies Beneath (2000),Thriller
3216,3776,3.3333333333333335,Melody Time (1948),Animation|Children's|Musical
1268,1519,3.3333333333333335,Broken English (1996),Drama
1556,1903,3.3333333333333335,Hav Plenty (1997),Comedy
1237,1482,3.3333333333333335,The Van (1996),Comedy|Drama
2094,2482,3.3333333333333335,Still Crazy (1998),Comedy|Romance
3300,3867,3.3333333333333335,All the Rage (a.k.a. It's the Rage) (1999),Drama
3048,3588,3.3333333333333335,The King of Marvin Gardens (1972),Crime|Drama
1258,1507,3.3333333333333335,Paradise Road (1997),Drama|War
1763,2116,3.3333333333333335,The Lord of the Rings (1978),Adventure|Animation|Children's|Sci-Fi
2524,2964,3.3333333333333335,Julien Donkey-Boy (1999),Drama
2326,2746,3.3322649572649574,Little Shop of Horrors (1986),Comedy|Horror|Musical
2952,3478,3.330827067669173,"Bamba, La (1987)",Drama
2745,3214,3.329896907216495,American Flyers (1985),Drama
842,1008,3.329896907216495,"Davy Crockett, King of the Wild Frontier (1955)",Western
1885,2261,3.329192546583851,One Crazy Summer (1986),Comedy
3338,3914,3.3285714285714287,The Broken Hearts Club (2000),Drama
879,1049,3.328159645232816,The Ghost and the Darkness (1996),Action|Adventure
1825,2180,3.3275862068965516,Torn Curtain (1966),Thriller
1341,1612,3.327272727272727,"Kiss Me, Guido (1997)",Comedy
1170,1395,3.3254237288135595,Tin Men (1987),Comedy|Drama
1696,2049,3.324324324324324,The Happiest Millionaire (1967),Comedy|Musical
454,490,3.324324324324324,Malice (1993),Thriller
1290,1547,3.324324324324324,Shiloh (1997),Children's|Drama
614,700,3.3241379310344827,Angus (1995),Comedy
2672,3124,3.323529411764706,Agnes Browne (1999),Comedy|Drama
3005,3537,3.323529411764706,Where the Money Is (2000),Comedy|Drama
2236,2649,3.3230769230769233,Son of Frankenstein (1939),Horror
2207,2617,3.3217477656405165,The Mummy (1999),Action|Adventure|Horror|Thriller
2465,2896,3.3214285714285716,Alvarez Kelly (1966),Western
1774,2128,3.32,Safe Men (1998),Comedy
373,408,3.3194444444444446,8 Seconds (1994),Drama
1978,2363,3.318936877076412,Godzilla (Gojira) (1954),Action|Sci-Fi
3323,3896,3.3184357541899443,The Way of the Gun (2000),Crime|Thriller
1433,1728,3.3181818181818183,The Winter Guest (1997),Drama
1673,2024,3.3175675675675675,The Rapture (1991),Drama|Mystery
455,491,3.3160377358490565,The Man Without a Face (1993),Drama
1801,2155,3.3146067415730336,The Slums of Beverly Hills (1998),Comedy
33,35,3.3142857142857145,Carrington (1995),Drama|Romance
429,465,3.3142857142857145,Heaven & Earth (1993),Action|Drama|War
556,605,3.314159292035398,One Fine Day (1996),Drama|Romance
2327,2747,3.311797752808989,The Little Shop of Horrors (1960),Comedy|Horror
910,1088,3.3114992721979624,Dirty Dancing (1987),Musical|Romance
3163,3718,3.3114754098360657,American Pimp (1999),Documentary
2596,3040,3.311111111111111,Meatballs (1979),Comedy
1501,1836,3.311111111111111,The Last Days of Disco (1998),Drama
1374,1654,3.310344827586207,FairyTale: A True Story (1997),Children's|Drama|Fantasy
343,369,3.310344827586207,Mrs. Parker and the Vicious Circle (1994),Drama
221,241,3.310344827586207,Fluke (1995),Children's|Drama
883,1054,3.308641975308642,Get on the Bus (1996),Drama
120,129,3.3076923076923075,Pie in the Sky (1995),Comedy|Romance
1962,2346,3.3066666666666666,The Stepford Wives (1975),Sci-Fi|Thriller
1199,1429,3.3063973063973062,Jackie Chan's First Strike (1996),Action
1259,1508,3.3055555555555554,Traveller (1997),Drama
2731,3194,3.3045454545454547,The Way We Were (1973),Drama
2012,2397,3.3043478260869565,Mass Appeal (1984),Drama
1304,1570,3.3043478260869565,Tetsuo II: Body Hammer (1992),Sci-Fi
216,236,3.303680981595092,French Kiss (1995),Comedy|Romance
2733,3197,3.302788844621514,The Presidio (1988),Action
277,301,3.302325581395349,Picture Bride (1995),Drama|Romance
3053,3594,3.302197802197802,Center Stage (2000),Drama
2667,3117,3.3013698630136985,Ride with the Devil (1999),Drama|Romance|War
2806,3300,3.300738007380074,Pitch Black (2000),Action|Sci-Fi
1852,2209,3.3,Young and Innocent (1937),Crime|Thriller
607,685,3.3,It's My Party (1995),Drama
2088,2475,3.3,52 Pick-Up (1986),Action|Mystery|Thriller
1753,2106,3.2972972972972974,Swing Kids (1993),Drama|War
180,198,3.2958677685950413,Strange Days (1995),Action|Crime|Sci-Fi
129,145,3.2955801104972378,Bad Boys (1995),Action
2410,2836,3.294478527607362,Outside Providence (1999),Comedy
1246,1493,3.2941176470588234,Love and Other Catastrophes (1996),Romance
2480,2913,3.2941176470588234,The Mating Habits of the Earthbound Human (1998),Comedy
349,375,3.2941176470588234,Safe Passage (1994),Drama
1195,1425,3.2916666666666665,Fierce Creatures (1997),Comedy
729,877,3.2916666666666665,Girls Town (1996),Drama
2244,2657,3.291159772911598,The Rocky Horror Picture Show (1975),Comedy|Horror|Musical|Sci-Fi
2904,3425,3.2911392405063293,Mo' Better Blues (1990),Drama
2156,2551,3.291005291005291,Dead Ringers (1988),Drama|Thriller
1999,2384,3.2906309751434035,Babe: Pig in the City (1998),Children's|Comedy
1500,1835,3.289617486338798,City of Angels (1998),Romance
416,452,3.289473684210526,Widows' Peak (1994),Drama
1894,2271,3.289473684210526,Permanent Midnight (1998),Drama
3251,3813,3.289156626506024,Interiors (1978),Drama
1837,2192,3.2857142857142856,See the Sea (Regarde la mer) (1997),Drama
876,1044,3.2857142857142856,Surviving Picasso (1996),Drama
2581,3025,3.2857142857142856,Rough Night in Jericho (1967),Western
2177,2577,3.2857142857142856,Metroland (1997),Comedy|Drama
1286,1543,3.2857142857142856,The Designated Mourner (1997),Drama
2478,2911,3.2857142857142856,"Grandfather, The (El Abuelo) (1998)",Drama
3001,3533,3.2857142857142856,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama
2355,2775,3.2857142857142856,Head On (1998),Drama
3267,3832,3.2857142857142856,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror
2787,3270,3.285,The Cutting Edge (1992),Drama
143,159,3.2844827586206895,Clockers (1995),Drama
2589,3033,3.2836484983314795,Spaceballs (1987),Comedy|Sci-Fi
1706,2059,3.283582089552239,The Parent Trap (1998),Children's|Drama
834,999,3.2832167832167833,2 Days in the Valley (1996),Crime
1349,1621,3.2823529411764705,Soul Food (1997),Drama
1911,2290,3.28099173553719,Stardust Memories (1980),Comedy|Drama
3233,3794,3.28099173553719,Chuck & Buck (2000),Comedy|Drama
414,450,3.280701754385965,With Honors (1994),Comedy|Drama
1343,1614,3.2803738317757007,In & Out (1997),Comedy
1301,1566,3.279317697228145,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical
1236,1480,3.279245283018868,Smilla's Sense of Snow (1997),Action|Drama|Thriller
425,461,3.2790697674418605,Go Fish (1994),Drama|Romance
341,367,3.279050042408821,The Mask (1994),Comedy|Crime|Fantasy
1592,1943,3.278688524590164,The Greatest Show on Earth (1952),Drama
231,251,3.2777777777777777,The Hunted (1995),Action
1581,1932,3.2777777777777777,The Great Ziegfeld (1936),Musical
2082,2469,3.2766798418972334,Peggy Sue Got Married (1986),Comedy|Romance
422,458,3.2758620689655173,Geronimo: An American Legend (1993),Drama|Western
2920,3441,3.2757894736842106,Red Dawn (1984),Action|War
1779,2133,3.2754158964879854,Adventures in Babysitting (1987),Adventure|Comedy
365,391,3.275,Jason's Lyric (1994),Crime|Drama
2382,2803,3.2745664739884393,The Pelican Brief (1993),Thriller
314,340,3.2738095238095237,The War (1994),Adventure|Drama
2585,3029,3.2736842105263158,Nighthawks (1981),Action|Drama
3245,3807,3.2735849056603774,Sinbad and the Eye of the Tiger (1977),Action|Adventure
3312,3882,3.2735042735042734,Bring It On (2000),Comedy
1958,2341,3.272727272727273,Dancing at Lughnasa (1998),Drama
2759,3240,3.272727272727273,The Big Tease (1999),Comedy
872,1038,3.272727272727273,Unhook the Stars (1996),Drama
2219,2632,3.272727272727273,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama
887,1058,3.272727272727273,Bitter Sugar (Azucar Amargo) (1996),Drama
2890,3409,3.272331154684096,Final Destination (2000),Drama|Thriller
1690,2043,3.2721518987341773,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy
432,468,3.2714285714285714,"The Englishman Who Went Up a Hill, But Came Down a Mountain (1995)",Comedy|Romance
1789,2143,3.2704225352112677,Legend (1985),Adventure|Fantasy|Romance
657,764,3.27027027027027,Heavy (1995),Drama|Romance
232,252,3.2697547683923704,I.Q. (1994),Comedy|Romance
3031,3568,3.269230769230769,Smiling Fish and Goat on Fire (1999),Drama
1161,1385,3.2689804772234274,Under Siege (1992),Action
268,292,3.2687585266030013,Outbreak (1995),Action|Drama|Thriller
844,1010,3.268595041322314,The Love Bug (1969),Children's|Comedy
1652,2003,3.268041237113402,Gremlins (1984),Comedy|Horror
1991,2376,3.267692307692308,A View to a Kill (1985),Action
1517,1858,3.2674418604651163,Mr. Nice Guy (1997),Action|Comedy
3071,3617,3.2673031026252985,Road Trip (2000),Comedy
3028,3565,3.267148014440433,Where the Heart Is (2000),Comedy|Drama
2845,3351,3.2666666666666666,Two Thousand Maniacs! (1964),Horror
357,383,3.2666666666666666,Wyatt Earp (1994),Western
1294,1552,3.2662473794549265,Con Air (1997),Action|Adventure|Thriller
2689,3144,3.2653061224489797,The Glass Bottom Boat (1966),Comedy|Romance
1757,2110,3.2643051771117166,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
12,13,3.2626262626262625,Balto (1995),Animation|Children's
2350,2770,3.2620320855614975,Bowfinger (1999),Comedy
3296,3863,3.2613981762917934,The Cell (2000),Sci-Fi|Thriller
3073,3619,3.260869565217391,The Hollywood Knights (1980),Comedy
811,967,3.260869565217391,The Outlaw (1943),Western
355,381,3.2606635071090047,When a Man Loves a Woman (1994),Drama
74,78,3.26,The Crossing Guard (1995),Drama
2893,3414,3.26,Love Is a Many-Splendored Thing (1955),Romance
942,1130,3.25974025974026,The Howling (1980),Horror
3244,3806,3.2586206896551726,MacKenna's Gold (1969),Western
2432,2860,3.2578125,Blue Streak (1999),Comedy
2446,2875,3.2577319587628866,Sommersby (1993),Drama|Mystery|Romance
3201,3759,3.257142857142857,Fun and Fancy Free (1947),Animation|Children's|Musical
2194,2600,3.2560975609756095,eXistenZ (1999),Action|Sci-Fi|Thriller
3354,3930,3.2556053811659194,The Creature From the Black Lagoon (1954),Horror
1188,1416,3.25531914893617,Evita (1996),Drama|Musical
2749,3219,3.2550335570469797,Pacific Heights (1990),Thriller
1651,2002,3.254364089775561,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
3132,3686,3.2542372881355934,Flatliners (1990),Thriller
1421,1711,3.2531847133757963,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery
1957,2340,3.252906976744186,Meet Joe Black (1998),Romance
2295,2714,3.2528735632183907,The Wood (1999),Drama
852,1018,3.252032520325203,That Darn Cat! (1965),Children's|Comedy|Mystery
124,136,3.25,From the Journals of Jean Seberg (1995),Documentary
2066,2453,3.25,The Boy Who Could Fly (1986),Drama|Fantasy
2406,2831,3.25,A Dog of Flanders (1999),Drama
1803,2157,3.25,The Chambermaid on the Titanic (1998),Romance
1198,1428,3.25,Angel Baby (1995),Drama
2466,2897,3.25,And the Ship Sails On (E la nave va) (1984),Comedy|War
1229,1472,3.25,City of Industry (1997),Crime|Thriller
3215,3775,3.25,Make Mine Music (1946),Animation|Children's|Musical
1508,1846,3.25,Nil By Mouth (1997),Drama
2561,3003,3.25,Train of Life (Train De Vie) (1998),Comedy|Drama
3225,3786,3.25,But I'm a Cheerleader (1999),Comedy
1949,2332,3.25,Belly (1998),Crime|Drama
769,925,3.25,Golden Earrings (1947),Adventure|Romance
661,769,3.25,Marlene Dietrich: Shadow and Light (1996),Documentary
2028,2413,3.2483069977426635,Clue (1985),Comedy|Mystery
2740,3206,3.2481203007518795,Against All Odds (1984),Romance
2221,2634,3.247311827956989,The Mummy (1959),Horror
858,1024,3.246031746031746,The Three Caballeros (1945),Animation|Children's|Musical
350,376,3.2457142857142856,The River Wild (1994),Action|Thriller
2605,3049,3.2432432432432434,How I Won the War (1967),Comedy|War
801,957,3.2432432432432434,The Scarlet Letter (1926),Drama
2626,3073,3.242424242424242,The Sandpiper (1965),Drama|Romance
3188,3744,3.2422802850356294,Shaft (2000),Action|Crime
1661,2012,3.2421602787456445,Back to the Future Part III (1990),Comedy|Sci-Fi|Western
536,580,3.2419354838709675,Princess Caraboo (1994),Drama
1098,1312,3.2413793103448274,Female Perversions (1996),Drama
1976,2361,3.240506329113924,Pink Flamingos (1972),Comedy
514,552,3.2400756143667295,The Three Musketeers (1993),Action|Adventure|Comedy
1914,2293,3.24,Shadrach (1998),Drama
2656,3106,3.24,Come See the Paradise (1990),Drama|Romance
854,1020,3.239795918367347,Cool Runnings (1993),Comedy
2390,2812,3.239130434782609,In Too Deep (1999),Action|Thriller
1549,1895,3.238562091503268,Can't Hardly Wait (1998),Comedy|Drama|Romance
170,187,3.238095238095238,Party Girl (1995),Comedy
2649,3099,3.238095238095238,Shampoo (1975),Comedy|Romance
3223,3784,3.2363636363636363,The Kid (2000),Comedy
523,563,3.235294117647059,Germinal (1993),Drama
100,105,3.2325581395348837,The Bridges of Madison County (1995),Drama|Romance
2674,3127,3.232142857142857,Holy Smoke (1999),Drama
3298,3865,3.2312925170068025,The Original Kings of Comedy (2000),Comedy|Documentary
2348,2768,3.230769230769231,Stiff Upper Lips (1998),Comedy
3157,3712,3.23013698630137,Soapdish (1991),Comedy
2592,3036,3.2298850574712645,Quest for Fire (1981),Adventure
2127,2519,3.2291666666666665,House on Haunted Hill (1958),Horror
1432,1727,3.2285714285714286,The Horse Whisperer (1998),Drama
237,257,3.2280701754385963,Just Cause (1995),Mystery|Thriller
1758,2111,3.2275641025641026,The Man with Two Brains (1983),Comedy
1275,1529,3.225806451612903,Nowhere (1997),Drama
589,653,3.2254901960784315,Dragonheart (1996),Action|Adventure|Fantasy
2922,3444,3.225225225225225,Bloodsport (1988),Action
3146,3701,3.2242063492063493,Alien Nation (1988),Crime|Drama|Sci-Fi
417,453,3.2238805970149254,For Love or Money (1993),Comedy
1948,2331,3.223463687150838,Living Out Loud (1998),Comedy|Romance
261,282,3.2232558139534886,Nell (1994),Drama
669,783,3.223076923076923,The Hunchback of Notre Dame (1996),Animation|Children's|Musical
2072,2459,3.222672064777328,The Texas Chainsaw Massacre (1974),Horror
663,775,3.2222222222222223,Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror
2148,2541,3.221824686940966,Cruel Intentions (1999),Drama
714,852,3.221138211382114,Tin Cup (1996),Comedy|Romance
171,188,3.221052631578947,The Prophecy (1995),Horror
2349,2769,3.220779220779221,The Yards (1999),Crime|Mystery
2967,3496,3.2203389830508473,Madame Sousatzka (1988),Drama
3068,3614,3.2195571955719555,Honeymoon in Vegas (1992),Comedy|Romance
3003,3535,3.219047619047619,American Psycho (2000),Comedy|Horror|Thriller
2659,3109,3.21875,The River (1984),Drama
2336,2756,3.21875,Wanted: Dead or Alive (1987),Action
1558,1906,3.21875,Mr. Jealousy (1997),Comedy|Romance
2329,2749,3.218390804597701,The Morning After (1986),Drama|Mystery
850,1016,3.217948717948718,The Shaggy Dog (1959),Children's|Comedy
3069,3615,3.217391304347826,Dinosaur (2000),Animation|Children's
530,570,3.217391304347826,"Slingshot, The (Kådisbellan ) (1993)",Comedy|Drama
1822,2177,3.216867469879518,Family Plot (1976),Comedy|Thriller
460,496,3.2162162162162162,What Happened Was... (1994),Comedy|Drama|Romance
116,124,3.2142857142857144,"Star Maker, The (Uomo delle stelle, L') (1995)",Drama
2253,2666,3.2142857142857144,It Conquered the World (1956),Sci-Fi
1315,1585,3.2142857142857144,Love Serenade (1996),Comedy
1376,1656,3.2142857142857144,Swept from the Sea (1997),Romance
57,60,3.212885154061625,The Indian in the Cupboard (1995),Adventure|Children's|Fantasy
3156,3711,3.212121212121212,Sarafina! (1992),Drama
98,103,3.212121212121212,Unforgettable (1996),Thriller
580,638,3.210526315789474,Jack and Sarah (1995),Romance
3105,3659,3.210526315789474,Quatermass II (1957),Sci-Fi|Thriller
333,359,3.210526315789474,I Like It Like That (1994),Comedy|Drama|Romance
660,767,3.2083333333333335,The Grass Harp (1995),Drama
1954,2337,3.2063492063492065,Velvet Goldmine (1998),Drama
2363,2784,3.2063492063492065,The Masque of the Red Death (1964),Horror
932,1119,3.2058823529411766,Drunks (1997),Drama
2789,3272,3.2046783625730995,Bad Lieutenant (1992),Crime|Drama
431,467,3.2037037037037037,Live Nude Girls (1995),Comedy
2786,3269,3.20335429769392,Forever Young (1992),Adventure|Romance|Sci-Fi
2470,2901,3.203030303030303,Phantasm (1979),Horror|Sci-Fi
2034,2419,3.2028985507246377,Extremities (1986),Drama|Thriller
2226,2639,3.2024539877300615,Mommie Dearest (1981),Drama
1450,1753,3.202020202020202,Half Baked (1998),Comedy
2168,2567,3.2019867549668874,EDtv (1999),Comedy
1174,1399,3.201923076923077,Marvin's Room (1996),Drama
1781,2135,3.2016806722689077,Doctor Dolittle (1967),Adventure|Musical
1440,1735,3.2015209125475286,Great Expectations (1998),Drama|Romance
1,2,3.20114122681883,Jumanji (1995),Adventure|Children's|Fantasy
2293,2712,3.201058201058201,Eyes Wide Shut (1999),Drama
2452,2881,3.2010178117048347,Double Jeopardy (1999),Action|Thriller
1528,1872,3.2,Go Now (1995),Drama
1709,2062,3.2,The Governess (1998),Drama|Romance
1553,1899,3.2,Passion in the Desert (1998),Adventure|Drama
2549,2990,3.2,Licence to Kill (1989),Action
3143,3698,3.1986301369863015,The Running Man (1987),Action|Adventure|Sci-Fi
1165,1390,3.1983471074380163,My Fellow Americans (1996),Comedy
2813,3308,3.197278911564626,The Flamingo Kid (1984),Comedy|Drama
1235,1479,3.197158081705151,The Saint (1997),Action|Romance|Thriller
2683,3138,3.196969696969697,Stealing Home (1988),Drama
1736,2089,3.196652719665272,The Rescuers Down Under (1990),Animation|Children's
3076,3623,3.1957349581111956,Mission: Impossible 2 (2000),Action|Thriller
2905,3426,3.1953488372093024,Jungle Fever (1991),Drama|Romance
1490,1821,3.1943127962085307,The Object of My Affection (1998),Comedy|Romance
2923,3445,3.194244604316547,Eyes of Laura Mars (1978),Mystery|Thriller
1381,1661,3.1931818181818183,Switchback (1997),Thriller
1876,2249,3.192468619246862,My Blue Heaven (1990),Comedy
211,231,3.1924242424242424,Dumb & Dumber (1994),Comedy
